Var1,Var2,dice1,dice2,avg_dice,avg_dice_Z
10d,4,0.7749077490774908,0.9411764705882353,0.858042109832863,0.9434985862556002
10d,43,0.7749077490774908,0.8888888888888888,0.8318983189831899,0.5982118974899935
10d,44,0.7749077490774908,0.8028169014084507,0.7888623252429707,0.029826239046606258
10d,45,0.7749077490774908,0.8,0.7874538745387454,0.011224526588459094
10d,46,0.7749077490774908,0.706140350877193,0.7405240499773419,-0.608587795975331
10d,47l,0.7749077490774908,0.7280701754385965,0.7514889622580436,-0.4637718327594924
10d,47m,0.7749077490774908,0.8771929824561403,0.8260503657668156,0.520976717108212
10d,47s,0.7749077490774908,0.8981132075471698,0.8365104783123303,0.6591256812627931
10d,52,0.7749077490774908,0.688,0.7314538745387453,-0.7283795607474738
10d,55b,0.7749077490774908,0.6666666666666666,0.7207872078720787,-0.869256529763841
10d,5L,0.7749077490774908,0.7428571428571429,0.7588824459673169,-0.3661244975625254
10d,5m,0.7749077490774908,0.803030303030303,0.7889690260538968,0.031235459687374408
10d,5mv,0.7749077490774908,0.8272506082725061,0.8010791786749984,0.19117685927360112
10d,6a,0.7749077490774908,0.8812589413447782,0.8280833452111345,0.5478267154383584
10d,6d,0.7749077490774908,0.8433734939759037,0.8091406215266972,0.29764607504041224
10d,6ma,0.7749077490774908,0.8733850129198967,0.8241463809986938,0.49583037930949325
10d,6mp,0.7749077490774908,0.9184060721062619,0.8466569105918764,0.7931318024383212
10d,6r,0.7749077490774908,0.8158415841584158,0.7953746666179533,0.11583613724417803
10d,6v,0.7749077490774908,0.7821782178217822,0.7785429834496365,-0.1064635353992247
10d,7AL,0.7749077490774908,0.862533692722372,0.8187207208999314,0.4241725152819915
10d,7Am,0.7749077490774908,0.905940594059406,0.8404241715684484,0.7108146728485795
10d,7m,0.7749077490774908,0.9283018867924528,0.8516048179349718,0.8584798827010498
10d,7PC,0.7749077490774908,0.8174386920980926,0.7961732205877917,0.12638281188794276
10d,7PL,0.7749077490774908,0.8735632183908046,0.8242354837341477,0.49700717836903857
10d,7Pm,0.7749077490774908,0.8842105263157894,0.8295591376966401,0.5673178253372806
10d,8Ad,0.7749077490774908,0.893970893970894,0.8344393215241924,0.6317714665124303
10d,8Av,0.7749077490774908,0.7980295566502463,0.7864686528638686,-0.0017875087270915388
10d,8BL,0.7749077490774908,0.7214076246334311,0.7481576868554609,-0.5077687060414893
10d,8BM,0.7749077490774908,0.9054441260744985,0.8401759375759947,0.7075361929301073
10d,8C,0.7749077490774908,0.832,0.8034538745387454,0.22253998011301135
